,Unnamed: 0,brand,category,words,emotion,sim
1134,275,0,4,해결 ,999,0.401435911655426
1135,2830,0,1,공짜 ,999,0.40121424198150635
1136,1496,0,5,교통 ,999,0.40113845467567444
1137,2704,0,1,최저 ,999,0.4010527431964874
1138,1077,0,8,소프트 ,999,0.40099185705184937
1139,1429,0,5,말귀 ,999,0.40093371272087097
1140,918,0,8,기대 ,999,0.4007994532585144
1141,1717,0,5,번가 ,999,0.4006921052932739
1142,2610,0,0,자장가 ,999,0.4006727337837219
1143,2035,0,5,안방 ,999,0.40048351883888245
1144,2611,0,0,선곡 ,999,0.40044671297073364
1145,1430,0,5,설거지 ,999,0.40039581060409546
1146,2855,0,1,뮤직 ,999,0.4003696143627167
1147,795,0,8,마음 ,999,0.4003197252750397
1148,4008,0,2,귀 ,999,0.40030717849731445
1149,2080,0,0,컴팩트 ,999,0.40025246143341064
1150,674,0,8,명령어 ,999,0.4002438485622406
1151,449,0,4,설정 ,999,0.40010982751846313
1152,62,0,4,화제 ,999,0.4000589847564697
1153,123,0,4,성장 ,999,0.40002840757369995
1154,4309,1,4,음성인식 ,999,1.0
1155,6757,1,3,충전기 ,999,1.0
1156,6467,1,7,운세 ,999,1.0
1157,6468,1,7,음식 ,999,1.0
1158,6469,1,7,추천 ,999,1.0
1159,5275,1,5,와이파이 ,999,1.0
1160,6245,1,7,영어 ,999,1.0
1161,6500,1,7,경기 ,999,1.0
1162,6501,1,7,기사 ,999,1.0
1163,6502,1,7,답변 ,999,1.0
1164,5244,1,5,영상 ,999,1.0
1165,5213,1,5,설정 ,999,1.0
1166,5212,1,5,통하 ,999,1.0
1167,4468,1,4,말하 ,999,1.0
1168,6465,1,7,실시간 ,999,1.0
1169,4469,1,4,명령어 ,999,1.0
1170,5181,1,5,연동 ,999,1.0
1171,5150,1,5,블루투스 ,999,1.0
1172,6533,1,7,맞추 ,999,1.0
1173,6534,1,7,오전 ,999,1.0
1174,6535,1,7,정확 ,999,1.0
1175,6536,1,2,소리 ,999,1.0
1176,5119,1,5,스마트폰 ,999,1.0
1177,5088,1,5,연결 ,999,1.0
1178,5087,1,8,탑재되 ,999,1.0
1179,5086,1,8,이용해서 ,999,1.0
1180,6466,1,7,영화 ,999,1.0
1181,5306,1,5,핸드폰 ,999,1.0
1182,5084,1,8,노래방기 ,999,1.0
1183,4436,1,4,부르 ,999,1.0
1184,5417,1,5,채널 ,999,1.0
1185,5416,1,5,주문 ,999,1.0
1186,6432,1,7,궁금한 ,999,1.0
1187,6433,1,7,미세먼지 ,999,1.0
1188,5385,1,5,인터넷 ,999,1.0
1189,5354,1,5,예약 ,999,1.0
1190,5353,1,5,연결해서 ,999,1.0
1191,5352,1,5,연결해 ,999,1.0
1192,5351,1,5,연결할 ,999,1.0
1193,5350,1,5,연결하면 ,999,1.0
1194,5349,1,5,에어컨 ,999,1.0
1195,4437,1,4,이름 ,999,1.0
1196,5337,1,5,공기청정기 ,999,1.0
1197,5348,1,5,어플 ,999,1.0
1198,5347,1,5,애플 ,999,1.0
1199,5346,1,5,스마트홈 ,999,1.0
1200,5345,1,5,쇼핑 ,999,1.0
1201,5344,1,5,셋톱박스 ,999,1.0
1202,5343,1,5,보내 ,999,1.0
1203,5342,1,5,배달 ,999,1.0
1204,5341,1,5,메시지 ,999,1.0
1205,5340,1,5,리모컨 ,999,1.0
1206,5339,1,5,디바이스 ,999,1.0
1207,5338,1,5,연동해 ,999,1.0
1208,5085,1,8,놀랍 ,999,1.0
1209,5083,1,8,편하 ,999,1.0
1210,5449,1,5,카톡 ,999,1.0
1211,4694,1,4,알아듣 ,999,1.0
1212,6662,1,2,최대 ,999,1.0
1213,6663,1,2,하만카돈 ,999,1.0
1214,6664,1,3,배터리 ,999,1.0
1215,4851,1,8,이야기 ,999,1.0
1216,4850,1,8,가능하다 ,999,1.0
1217,4819,1,8,서비스 ,999,1.0
1218,6695,1,3,충전 ,999,1.0
1219,4788,1,8,가지 ,999,1.0
1220,4757,1,8,가능 ,999,1.0
1221,4726,1,8,기능 ,999,1.0
1222,4695,1,4,클로버 ,999,1.0
1223,4533,1,4,마이크 ,999,1.0
1224,4882,1,8,이용 ,999,1.0
1225,4663,1,4,목소리 ,999,1.0
1226,4632,1,4,호출 ,999,1.0
1227,4631,1,4,헤이카카오 ,999,1.0
1228,4630,1,4,헤이 ,999,1.0
1229,4629,1,4,클로바를 ,999,1.0
1230,4628,1,4,클로바가 ,999,1.0
1231,4627,1,4,클로바 ,999,1.0
1232,4596,1,4,질문 ,999,1.0
1233,4595,1,4,아리 ,999,1.0
1234,6726,1,3,케이블 ,999,1.0
1235,4564,1,4,명령 ,999,1.0
1236,6661,1,2,오디오 ,999,1.0
1237,4913,1,8,필요 ,999,1.0
1238,5082,1,8,편리한 ,999,1.0
1239,4952,1,8,라디오 ,999,1.0
1240,5051,1,8,편리 ,999,1.0
1241,5050,1,8,탑재한 ,999,1.0
1242,6567,1,2,음질 ,999,1.0
1243,5019,1,8,탑재 ,999,1.0
1244,5018,1,8,타이머 ,999,1.0
1245,6598,1,2,사운드 ,999,1.0
1246,4987,1,8,지원 ,999,1.0
1247,4956,1,8,조절 ,999,1.0
1248,4955,1,8,제공하 ,999,1.0
1249,4954,1,8,유용 ,999,1.0
1250,4953,1,8,업그레이드 ,999,1.0
1251,4951,1,8,등등 ,999,1.0
1252,6630,1,2,볼륨 ,999,1.0
1253,4950,1,8,동화 ,999,1.0
1254,4500,1,4,씽큐 ,999,1.0
1255,4501,1,4,아리아 ,999,1.0
1256,4502,1,4,대답 ,999,1.0
1257,4949,1,8,도움 ,999,1.0
1258,4948,1,8,기능들이 ,999,1.0
1259,4947,1,8,기능들 ,999,1.0
1260,4946,1,8,간편 ,999,1.0
1261,4945,1,8,각종 ,999,1.0
1262,4944,1,8,가능한 ,999,1.0
1263,6629,1,2,들리 ,999,1.0
1264,5418,1,5,카카오톡 ,999,1.0
1265,6434,1,7,설명 ,999,1.0
1266,5450,1,5,택시 ,999,1.0
1267,5855,1,1,무료 ,999,1.0
1268,5894,1,1,환율 ,999,1.0
1269,5893,1,1,프리미엄 ,999,1.0
1270,5892,1,1,저렴 ,999,1.0
1271,5891,1,1,저렴한 ,999,1.0
1272,5890,1,1,얼마 ,999,1.0
1273,5889,1,1,만원 ,999,1.0
1274,5888,1,1,개월 ,999,1.0
1275,5887,1,1,할인 ,999,1.0
1276,5856,1,1,판매 ,999,1.0
1277,5824,1,1,구매 ,999,1.0
1278,4341,1,4,기가지니 ,999,1.0
1279,5793,1,1,가격 ,999,1.0
1280,5792,1,0,화이트 ,999,1.0
1281,5791,1,0,은은한 ,999,1.0
1282,5789,1,0,분위기 ,999,1.0
1283,5788,1,0,무드 ,999,1.0
1284,5787,1,0,도라에몽 ,999,1.0
1285,5786,1,0,깔끔 ,999,1.0
1286,4373,1,4,지니 ,999,1.0
1287,4374,1,4,기술 ,999,1.0
1288,4342,1,4,인공지능 ,999,1.0
1289,5895,1,6,노래 ,999,1.0
1290,5724,1,0,캐릭터 ,999,1.0
1291,6056,1,6,네이버뮤직 ,999,1.0
1292,6214,1,7,알람 ,999,1.0
1293,6183,1,7,아침 ,999,1.0
1294,6152,1,7,뉴스 ,999,1.0
1295,6276,1,7,정보 ,999,1.0
1296,6121,1,7,오늘 ,999,1.0
1297,6090,1,7,시간 ,999,1.0
1298,6089,1,7,데이트 ,999,1.0
1299,6058,1,7,날씨 ,999,1.0
1300,6057,1,7,알리 ,999,1.0
1301,6055,1,6,틀어달라고 ,999,1.0
1302,5926,1,6,음악 ,999,1.0
1303,6054,1,6,지니뮤직 ,999,1.0
1304,6307,1,7,제공 ,999,1.0
1305,6023,1,6,재생 ,999,1.0
1306,6022,1,6,음원 ,999,1.0
1307,6021,1,6,신나 ,999,1.0
1308,6020,1,6,스트리밍 ,999,1.0
1309,5989,1,6,뮤직 ,999,1.0
1310,5988,1,6,이용권 ,999,1.0
1311,5957,1,6,멜론 ,999,1.0
1312,5755,1,0,프렌즈 ,999,1.0
1313,5790,1,0,수유 ,999,1.0
1314,5723,1,0,카카오프렌즈 ,999,1.0
1315,5623,1,0,모습 ,999,1.0
1316,5591,1,0,깔끔한 ,999,1.0
1317,5590,1,0,피규어 ,999,1.0
1318,5589,1,0,보이 ,999,1.0
1319,5588,1,0,라이언 ,999,1.0
1320,5587,1,0,누르 ,999,1.0
1321,5586,1,0,귀엽 ,999,1.0
1322,5722,1,0,인테리어 ,999,1.0
1323,5554,1,0,박스 ,999,1.0
1324,5553,1,0,무드등 ,999,1.0
1325,6400,1,7,콘텐츠 ,999,1.0
1326,4310,1,4,누구 ,999,1.0
1327,6401,1,7,구글 ,999,1.0
1328,4405,1,4,대화 ,999,1.0
1329,5522,1,0,조명 ,999,1.0
1330,5491,1,0,버튼 ,999,1.0
1331,5460,1,0,디자인 ,999,1.0
1332,5459,1,5,티비 ,999,1.0
1333,5458,1,5,컨트롤 ,999,1.0
1334,5457,1,5,연결하 ,999,1.0
1335,5456,1,5,아이폰 ,999,1.0
1336,5455,1,5,식자재마트 ,999,1.0
1337,5454,1,5,설정할 ,999,1.0
1338,5453,1,5,무선 ,999,1.0
1339,5452,1,5,휴대폰 ,999,1.0
1340,5451,1,5,팟캐스트 ,999,1.0
1341,5592,1,0,라인 ,999,1.0
1342,5585,1,0,새롭 ,999,1.0
1343,6369,1,7,일정 ,999,1.0
1344,5656,1,0,브라운 ,999,1.0
1345,5721,1,0,예쁘 ,999,1.0
1346,5720,1,0,어피치 ,999,1.0
1347,5719,1,0,어울리 ,999,1.0
1348,5654,1,0,본체 ,999,1.0
1349,5688,1,0,어디 ,999,1.0
1350,5687,1,0,심플한 ,999,1.0
1351,6338,1,7,검색 ,999,1.0
1352,5655,1,0,불빛 ,999,1.0
1353,5825,1,1,이벤트 ,999,0.6026228666305542
1354,5492,1,0,전원 ,999,0.570621132850647
1355,5990,1,6,결제 ,999,0.5477721691131592
1356,6697,1,3,전원 ,999,0.5376403331756592
1357,4758,1,8,수 ,999,0.5319331288337708
1358,5857,1,1,만 ,999,0.5127806663513184
1359,4343,1,4,스피커 ,999,0.5029360055923462
1360,6503,1,7,질문 ,999,0.49690818786621094
1361,4597,1,4,답변 ,999,0.49690812826156616
1362,5419,1,5,서비스 ,999,0.48294752836227417
1363,4820,1,8,카카오톡 ,999,0.48294752836227417
1364,5826,1,1,구입 ,999,0.4814189374446869
1365,4344,1,4,네이버 ,999,0.47405168414115906
1366,5827,1,1,결제 ,999,0.46594321727752686
1367,4375,1,4,기업 ,999,0.46170756220817566
1368,6728,1,3,구성 ,999,0.4614103436470032
1369,4345,1,4,프렌즈 ,999,0.4539470672607422
1370,5757,1,0,인공지능 ,999,0.4539470076560974
1371,5958,1,6,카카오 ,999,0.4516354203224182
1372,5758,1,0,네이버 ,999,0.44763222336769104
1373,5461,1,0,무게 ,999,0.44490283727645874
1374,5759,1,0,스피커 ,999,0.4439351558685303
1375,5090,1,5,사용 ,999,0.44162192940711975
1376,6665,1,3,휴대 ,999,0.4374774694442749
1377,4821,1,8,기업 ,999,0.4349055588245392
1378,6246,1,7,대화 ,999,0.43349215388298035
1379,4406,1,4,영어 ,999,0.43349215388298035
1380,5555,1,0,포장 ,999,0.4333728551864624
1381,5794,1,1,년 ,999,0.4314003884792328
1382,5420,1,5,카카오 ,999,0.42912858724594116
1383,5556,1,0,개봉 ,999,0.4282151460647583
1384,5959,1,6,카카오톡 ,999,0.4261755645275116
1385,5421,1,5,멜론 ,999,0.4261755347251892
1386,5991,1,6,이벤트 ,999,0.4238411784172058
1387,5795,1,1,원 ,999,0.41954267024993896
1388,6666,1,3,내장 ,999,0.417447566986084
1389,4534,1,4,버튼 ,999,0.41016870737075806
1390,5493,1,0,마이크 ,999,0.41016870737075806
1391,5860,1,1,차 ,999,0.40872272849082947
1392,6568,1,2,출력 ,999,0.40829986333847046
1393,5092,1,5,전원 ,999,0.40649503469467163
1394,4759,1,8,사용 ,999,0.40531039237976074
1395,4822,1,8,국내 ,999,0.40428489446640015
1396,5494,1,0,하단 ,999,0.40324434638023376
1397,5557,1,0,설명서 ,999,0.40119868516921997
1398,6788,2,4,음성인식 ,999,1.0
1399,9794,2,6,틀어달라고 ,999,1.0
1400,8116,2,5,공기청정기 ,999,1.0
1401,9544,2,6,노래 ,999,1.0
1402,7421,2,8,이용 ,999,1.0
1403,7390,2,8,이야기 ,999,1.0
1404,7389,2,8,가능하다 ,999,1.0
1405,9575,2,6,음악 ,999,1.0
1406,7358,2,8,서비스 ,999,1.0
1407,9606,2,6,멜론 ,999,1.0
1408,9637,2,6,이용권 ,999,1.0
1409,7327,2,8,가지 ,999,1.0
1410,9668,2,6,뮤직 ,999,1.0
1411,7296,2,8,가능 ,999,1.0
1412,9699,2,6,스트리밍 ,999,1.0
1413,7265,2,8,기능 ,999,1.0
1414,7264,2,4,클로버 ,999,1.0
1415,7263,2,4,알아듣 ,999,1.0
1416,9730,2,6,신나 ,999,1.0
1417,9731,2,6,음원 ,999,1.0
1418,9762,2,6,재생 ,999,1.0
1419,9513,2,1,환율 ,999,1.0
1420,9512,2,1,프리미엄 ,999,1.0
1421,9511,2,1,저렴 ,999,1.0
1422,7517,2,8,기능들이 ,999,1.0
1423,9291,2,0,화이트 ,999,1.0
1424,9292,2,1,가격 ,999,1.0
1425,7580,2,8,등등 ,999,1.0
1426,9323,2,1,구매 ,999,1.0
1427,7549,2,8,동화 ,999,1.0
1428,9354,2,1,무료 ,999,1.0
1429,9385,2,1,판매 ,999,1.0
1430,7518,2,8,도움 ,999,1.0
1431,7516,2,8,기능들 ,999,1.0
1432,9510,2,1,저렴한 ,999,1.0
1433,7515,2,8,간편 ,999,1.0
1434,9416,2,1,할인 ,999,1.0
1435,7484,2,8,각종 ,999,1.0
1436,7483,2,8,가능한 ,999,1.0
1437,9447,2,1,개월 ,999,1.0
1438,9478,2,1,만원 ,999,1.0
1439,9479,2,1,얼마 ,999,1.0
1440,7452,2,8,필요 ,999,1.0
1441,9793,2,6,지니뮤직 ,999,1.0
1442,9795,2,6,네이버뮤직 ,999,1.0
1443,10453,2,7,오전 ,999,1.0
1444,9796,2,7,알리 ,999,1.0
1445,7072,2,4,마이크 ,999,1.0
1446,10139,2,7,콘텐츠 ,999,1.0
1447,10170,2,7,구글 ,999,1.0
1448,7041,2,4,대답 ,999,1.0
1449,10201,2,7,궁금한 ,999,1.0
1450,10202,2,7,미세먼지 ,999,1.0
1451,10233,2,7,설명 ,999,1.0
1452,10264,2,7,실시간 ,999,1.0
1453,10295,2,7,영화 ,999,1.0
1454,10326,2,7,운세 ,999,1.0
1455,7010,2,4,아리아 ,999,1.0
1456,7009,2,4,씽큐 ,999,1.0
1457,10357,2,7,음식 ,999,1.0
1458,10388,2,7,추천 ,999,1.0
1459,6978,2,4,명령어 ,999,1.0
1460,6977,2,4,말하 ,999,1.0
1461,10419,2,7,경기 ,999,1.0
1462,10420,2,7,기사 ,999,1.0
1463,10421,2,7,답변 ,999,1.0
1464,10108,2,7,일정 ,999,1.0
1465,10077,2,7,검색 ,999,1.0
1466,10046,2,7,제공 ,999,1.0
1467,7169,2,4,헤이 ,999,1.0
1468,9797,2,7,날씨 ,999,1.0
1469,7232,2,4,목소리 ,999,1.0
1470,9828,2,7,데이트 ,999,1.0
1471,9829,2,7,시간 ,999,1.0
1472,9860,2,7,오늘 ,999,1.0
1473,7201,2,4,호출 ,999,1.0
1474,7200,2,4,헤이카카오 ,999,1.0
1475,9891,2,7,뉴스 ,999,1.0
1476,7168,2,4,클로바를 ,999,1.0
1477,7103,2,4,명령 ,999,1.0
1478,7167,2,4,클로바가 ,999,1.0
1479,7166,2,4,클로바 ,999,1.0
1480,9922,2,7,아침 ,999,1.0
1481,9953,2,7,알람 ,999,1.0
1482,7135,2,4,질문 ,999,1.0
1483,7134,2,4,아리 ,999,1.0
1484,9984,2,7,영어 ,999,1.0
1485,10015,2,7,정보 ,999,1.0
1486,9290,2,0,은은한 ,999,1.0
1487,9289,2,0,수유 ,999,1.0
1488,9258,2,0,분위기 ,999,1.0
1489,9227,2,0,무드 ,999,1.0
1490,8467,2,5,카카오톡 ,999,1.0
1491,7992,2,5,설정 ,999,1.0
1492,7991,2,5,통하 ,999,1.0
1493,8498,2,5,카톡 ,999,1.0
1494,7960,2,5,연동 ,999,1.0
1495,8529,2,5,택시 ,999,1.0
1496,8560,2,5,팟캐스트 ,999,1.0
1497,7929,2,5,블루투스 ,999,1.0
1498,8591,2,5,휴대폰 ,999,1.0
1499,8622,2,5,무선 ,999,1.0
1500,7898,2,5,스마트폰 ,999,1.0
1501,7867,2,5,연결 ,999,1.0
1502,7866,2,8,탑재되 ,999,1.0
1503,7865,2,8,이용해서 ,999,1.0
1504,7864,2,8,놀랍 ,999,1.0
1505,7863,2,8,노래방기 ,999,1.0
1506,7862,2,8,편하 ,999,1.0
1507,7861,2,8,편리한 ,999,1.0
1508,8653,2,5,설정할 ,999,1.0
1509,8436,2,5,채널 ,999,1.0
1510,8405,2,5,주문 ,999,1.0
1511,8374,2,5,인터넷 ,999,1.0
1512,8275,2,5,스마트홈 ,999,1.0
1513,8118,2,5,디바이스 ,999,1.0
1514,8149,2,5,리모컨 ,999,1.0
1515,8180,2,5,메시지 ,999,1.0
1516,8085,2,5,핸드폰 ,999,1.0
1517,8211,2,5,배달 ,999,1.0
1518,8242,2,5,보내 ,999,1.0
1519,8243,2,5,셋톱박스 ,999,1.0
1520,8244,2,5,쇼핑 ,999,1.0
1521,8276,2,5,애플 ,999,1.0
1522,8023,2,5,영상 ,999,1.0
1523,8054,2,5,와이파이 ,999,1.0
1524,8307,2,5,어플 ,999,1.0
1525,8308,2,5,에어컨 ,999,1.0
1526,8339,2,5,연결하면 ,999,1.0
1527,8340,2,5,연결할 ,999,1.0
1528,8341,2,5,연결해 ,999,1.0
1529,8342,2,5,연결해서 ,999,1.0
1530,8343,2,5,예약 ,999,1.0
1531,8654,2,5,식자재마트 ,999,1.0
1532,8655,2,5,아이폰 ,999,1.0
1533,8686,2,5,연결하 ,999,1.0
1534,9099,2,0,어피치 ,999,1.0
1535,7705,2,8,조절 ,999,1.0
1536,7704,2,8,제공하 ,999,1.0
1537,9004,2,0,불빛 ,999,1.0
1538,9035,2,0,브라운 ,999,1.0
1539,7673,2,8,유용 ,999,1.0
1540,9066,2,0,심플한 ,999,1.0
1541,9067,2,0,어디 ,999,1.0
1542,9098,2,0,어울리 ,999,1.0
1543,9100,2,0,예쁘 ,999,1.0
1544,8942,2,0,모습 ,999,1.0
1545,9101,2,0,인테리어 ,999,1.0
1546,9132,2,0,카카오프렌즈 ,999,1.0
1547,9133,2,0,캐릭터 ,999,1.0
1548,7642,2,8,업그레이드 ,999,1.0
1549,9164,2,0,프렌즈 ,999,1.0
1550,9195,2,0,깔끔 ,999,1.0
1551,9196,2,0,도라에몽 ,999,1.0
1552,7611,2,8,라디오 ,999,1.0
1553,8973,2,0,본체 ,999,1.0
1554,7736,2,8,지원 ,999,1.0
1555,8687,2,5,컨트롤 ,999,1.0
1556,8842,2,0,무드등 ,999,1.0
1557,8718,2,5,티비 ,999,1.0
1558,8749,2,0,디자인 ,999,1.0
1559,8780,2,0,버튼 ,999,1.0
1560,7830,2,8,편리 ,999,1.0
1561,7829,2,8,탑재한 ,999,1.0
1562,6789,2,4,누구 ,999,1.0
1563,8811,2,0,조명 ,999,1.0
1564,7798,2,8,탑재 ,999,1.0
1565,8843,2,0,박스 ,999,1.0
1566,8911,2,0,라인 ,999,1.0
1567,7767,2,8,타이머 ,999,1.0
1568,8874,2,0,새롭 ,999,1.0
1569,8875,2,0,귀엽 ,999,1.0
1570,8876,2,0,누르 ,999,1.0
1571,8877,2,0,라이언 ,999,1.0
1572,8908,2,0,보이 ,999,1.0
1573,8909,2,0,피규어 ,999,1.0
1574,8910,2,0,깔끔한 ,999,1.0
1575,10452,2,7,맞추 ,999,1.0
1576,8117,2,5,연동해 ,999,1.0
1577,10484,2,7,정확 ,999,1.0
1578,6946,2,4,이름 ,999,1.0
1579,10796,2,3,충전기 ,999,1.0
1580,6883,2,4,기술 ,999,1.0
1581,10703,2,3,배터리 ,999,1.0
1582,10702,2,2,하만카돈 ,999,1.0
1583,10734,2,3,충전 ,999,1.0
1584,6945,2,4,부르 ,999,1.0
1585,10671,2,2,최대 ,999,1.0
1586,6820,2,4,기가지니 ,999,1.0
1587,10640,2,2,오디오 ,999,1.0
1588,10577,2,2,사운드 ,999,1.0
1589,10765,2,3,케이블 ,999,1.0
1590,10515,2,2,소리 ,999,1.0
1591,6821,2,4,인공지능 ,999,1.0
1592,6914,2,4,대화 ,999,1.0
1593,6852,2,4,지니 ,999,1.0
1594,10609,2,2,볼륨 ,999,1.0
1595,10608,2,2,들리 ,999,1.0
1596,10546,2,2,음질 ,999,1.0
1597,8878,2,0,피치 ,999,0.7796664237976074
1598,7297,2,8,수 ,999,0.7589559555053711
1599,8879,2,0,규 ,999,0.7287719249725342
1600,8880,2,0,피 ,999,0.6746956706047058
1601,8182,2,5,메세지 ,999,0.6631589531898499
1602,8344,2,5,판매 ,999,0.663078784942627
1603,9386,2,1,예약 ,999,0.663078784942627
1604,9036,2,0,샐리 ,999,0.6464976668357849
1605,8781,2,0,소거 ,999,0.6434007883071899
1606,7706,2,8,볼륨 ,999,0.6174390912055969
1607,10610,2,2,조절 ,999,0.6174390912055969
1608,8881,2,0,어피 ,999,0.6142961978912354
1609,8309,2,5,공기 ,999,0.6102645993232727
1610,7073,2,4,버튼 ,999,0.6081326007843018
1611,8782,2,0,마이크 ,999,0.6081326007843018
1612,8212,2,5,음식 ,999,0.6047466397285461
1613,10358,2,7,배달 ,999,0.6047465801239014
1614,9325,2,1,구입 ,999,0.604542076587677
1615,6822,2,4,스피커 ,999,0.6035086512565613
1616,8844,2,0,상자 ,999,0.6032278537750244
1617,10797,2,3,어댑터 ,999,0.5963581204414368
1618,7868,2,5,전원 ,999,0.5951777696609497
1619,8183,2,5,전송 ,999,0.5929091572761536
1620,10327,2,7,주가 ,999,0.5927907228469849
1621,10798,2,3,핀 ,999,0.5871375203132629
1622,9923,2,7,출근 ,999,0.5850464701652527
1623,8245,2,5,찬스 ,999,0.5841842889785767
1624,9577,2,6,라디오 ,999,0.5813634395599365
1625,7612,2,8,음악 ,999,0.5813633799552917
1626,8246,2,5,싱 ,999,0.5796189308166504
1627,10611,2,2,버튼 ,999,0.5742568969726562
1628,8783,2,0,볼륨 ,999,0.5742568373680115
1629,8561,2,5,라디오 ,999,0.5669426321983337
1630,7613,2,8,팟캐스트 ,999,0.5669426321983337
1631,9546,2,6,아이유 ,999,0.5654584765434265
1632,9547,2,6,가수 ,999,0.5654407739639282
1633,9388,2,1,물량 ,999,0.5637933015823364
1634,9514,2,1,주식 ,999,0.5621747970581055
1635,10171,2,7,홈 ,999,0.5611690282821655
1636,9293,2,1,원 ,999,0.5607368350028992
1637,9954,2,7,타이머 ,999,0.5603169202804565
1638,7768,2,8,알람 ,999,0.5603168606758118
1639,9418,2,1,혜택 ,999,0.5589572787284851
1640,8882,2,0,자석 ,999,0.5558649301528931
1641,9670,2,6,네이버 ,999,0.5540388226509094
1642,9389,2,1,예판 ,999,0.5531549453735352
1643,8056,2,5,파이 ,999,0.5524433851242065
1644,9390,2,1,정식 ,999,0.5517337322235107
1645,8974,2,0,비닐 ,999,0.547322154045105
1646,10768,2,3,단자 ,999,0.5443103313446045
1647,9197,2,0,에디션 ,999,0.5411215424537659
1648,6884,2,4,개발 ,999,0.5408955812454224
1649,8530,2,5,장보기 ,999,0.5401108860969543
1650,10738,2,3,포트 ,999,0.5397598743438721
1651,9391,2,1,월 ,999,0.534846305847168
1652,8345,2,5,예판 ,999,0.5347509384155273
1653,10739,2,3,전원 ,999,0.5331453084945679
1654,8688,2,5,제어 ,999,0.5322023630142212
1655,8845,2,0,개봉 ,999,0.531835675239563
1656,8346,2,5,사전 ,999,0.5307185649871826
1657,7550,2,8,동요 ,999,0.5292469263076782
1658,9515,2,1,운세 ,999,0.5287393927574158
1659,10328,2,7,환율 ,999,0.5287393927574158
1660,9037,2,0,로바 ,999,0.5275294184684753
1661,9548,2,6,선곡 ,999,0.5274568796157837
1662,9638,2,6,이용 ,999,0.5207014083862305
1663,7422,2,8,이용권 ,999,0.5207012891769409
1664,9516,2,1,주가 ,999,0.5178045630455017
1665,9549,2,6,곡 ,999,0.5163628458976746
1666,10422,2,7,질문 ,999,0.5159121155738831
1667,7137,2,4,답변 ,999,0.5159121155738831
1668,7138,2,4,답 ,999,0.515718936920166
1669,8784,2,0,전원 ,999,0.514122486114502
1670,8975,2,0,구성 ,999,0.5110935568809509
1671,8347,2,5,구매자 ,999,0.5094775557518005
1672,7266,2,8,외 ,999,0.5093694925308228
1673,9448,2,1,년 ,999,0.5090640783309937
1674,7043,2,4,말 ,999,0.5070885419845581
1675,10612,2,2,소거 ,999,0.5064345598220825
1676,8503,2,5,공유 ,999,0.5058634281158447
1677,10172,2,7,아마존 ,999,0.5058543086051941
1678,10359,2,7,장보기 ,999,0.5051912665367126
1679,8348,2,5,메이커스 ,999,0.5050194263458252
1680,8349,2,5,물량 ,999,0.5049325227737427
1681,8562,2,5,뉴스 ,999,0.5042924880981445
1682,9893,2,7,팟캐스트 ,999,0.5042924880981445
1683,7267,2,8,음성 ,999,0.5022029876708984
1684,9392,2,1,메이커스 ,999,0.49940264225006104
1685,8024,2,5,동영상 ,999,0.49875783920288086
1686,10454,2,7,월 ,999,0.4980492889881134
1687,8785,2,0,조절 ,999,0.4977043867111206
1688,7707,2,8,버튼 ,999,0.4977043867111206
1689,9327,2,1,결제 ,999,0.49741894006729126
1690,8846,2,0,포장 ,999,0.4969751536846161
1691,10455,2,7,시 ,999,0.49630528688430786
1692,9038,2,0,미니언 ,999,0.49307605624198914
1693,10173,2,7,애플 ,999,0.492872029542923
1694,8277,2,5,구글 ,999,0.492872029542923
1695,8976,2,0,설명서 ,999,0.4912213087081909
1696,9328,2,1,이벤트 ,999,0.4907054603099823
1697,9579,2,6,감상 ,999,0.4894711971282959
1698,9393,2,1,출시 ,999,0.48943382501602173
1699,8786,2,0,상단 ,999,0.4892997741699219
1700,9294,2,1,정가 ,999,0.48866599798202515
1701,7359,2,8,정보 ,999,0.48821547627449036
1702,10016,2,7,서비스 ,999,0.48821547627449036
1703,8119,2,5,기기 ,999,0.4876055121421814
1704,6823,2,4,미니 ,999,0.4864829182624817
1705,7871,2,5,페어링 ,999,0.48522767424583435
1706,7074,2,4,소거 ,999,0.48490262031555176
1707,10456,2,7,일 ,999,0.4848528802394867
1708,9702,2,6,클럽 ,999,0.48458993434906006
1709,9894,2,7,메모 ,999,0.4845297038555145
1710,7931,2,5,단자 ,999,0.4829207956790924
1711,8057,2,5,네트워크 ,999,0.4825893044471741
1712,9329,2,1,선물 ,999,0.48230254650115967
1713,9609,2,6,정기 ,999,0.4814157485961914
1714,9166,2,0,네이버 ,999,0.48118266463279724
1715,9449,2,1,달 ,999,0.48054230213165283
1716,8751,2,0,심플 ,999,0.48017996549606323
1717,9803,2,7,지역 ,999,0.4793007969856262
1718,7614,2,8,날씨 ,999,0.4789605140686035
1719,9804,2,7,라디오 ,999,0.47896045446395874
1720,9703,2,6,혜택 ,999,0.47890305519104004
1721,8350,2,5,정식 ,999,0.47776472568511963
1722,8883,2,0,어 ,999,0.477510005235672
1723,9517,2,1,금융 ,999,0.4772920608520508
1724,7961,2,5,계정 ,999,0.4766095280647278
1725,9550,2,6,제목 ,999,0.4735201597213745
1726,7011,2,4,아리야 ,999,0.4729466438293457
1727,10330,2,7,등등 ,999,0.47246184945106506
1728,7581,2,8,운세 ,999,0.47246184945106506
1729,8884,2,0,카카오 ,999,0.47211384773254395
