,brand,category,words,emotion
269,0,4,"('친구', 0.390095591545105)",999
270,0,4,"('소거', 0.5715544819831848)",999
271,0,4,"('버튼', 0.5626636743545532)",999
272,0,4,"('단자', 0.44782593846321106)",999
273,0,4,"('후면', 0.44196760654449463)",999
274,0,4,"('구멍', 0.4382830560207367)",999
275,0,4,"('개', 0.4304367005825043)",999
276,0,4,"('모양', 0.42778152227401733)",999
277,0,4,"('포트', 0.4203646779060364)",999
278,0,4,"('물리', 0.4196394383907318)",999
279,0,4,"('장착', 0.41900596022605896)",999
280,0,4,"('음성', 0.40742921829223633)",999
281,0,4,"('왼쪽', 0.40692588686943054)",999
282,0,4,"('소프트', 0.40411603450775146)",999
283,0,4,"('인식', 0.4024237394332886)",999
284,0,4,"('오른쪽', 0.4000723659992218)",999
285,0,4,"('내장', 0.39803189039230347)",999
286,0,4,"('윗면', 0.3956233561038971)",999
287,0,4,"('하단', 0.39395660161972046)",999
288,0,4,"('방향', 0.39346569776535034)",999
289,0,4,"('상단', 0.39082640409469604)",999
290,0,4,"('뒤쪽', 0.39065009355545044)",999
291,0,4,"('핀', 0.3895568549633026)",999
292,0,4,"('뒷면', 0.38782066106796265)",999
293,0,4,"('액션', 0.38219061493873596)",999
294,0,4,"('우퍼', 0.3785102367401123)",999
295,0,4,"('중앙', 0.37592360377311707)",999
296,0,4,"('바닥', 0.3757091760635376)",999
297,0,4,"('잭', 0.37260037660598755)",999
298,0,4,"('어플리케이션', 0.3720247745513916)",999
299,0,4,"('코어', 0.3686063289642334)",999
300,0,4,"('명령어', 0.6732722520828247)",999
301,0,4,"('음성', 0.5440970659255981)",999
302,0,4,"('인식', 0.5428334474563599)",999
303,0,4,"('말', 0.5287987589836121)",999
304,0,4,"('수행', 0.48422956466674805)",999
305,0,4,"('호출', 0.4583086371421814)",999
306,0,4,"('실행', 0.45192670822143555)",999
307,0,4,"('마디', 0.44648975133895874)",999
308,0,4,"('대답', 0.4416227638721466)",999
309,0,4,"('조작', 0.4370165467262268)",999
310,0,4,"('질문', 0.4271935820579529)",999
311,0,4,"('아리아', 0.3997595012187958)",999
312,0,4,"('연동', 0.3927304744720459)",999
313,0,4,"('식', 0.3901917040348053)",999
314,0,4,"('초록색', 0.38634204864501953)",999
315,0,4,"('응답', 0.3823477029800415)",999
316,0,4,"('조절', 0.3815436363220215)",999
317,0,4,"('대화', 0.38090941309928894)",999
318,0,4,"('초록', 0.38016897439956665)",999
319,0,4,"('한마디', 0.3773040175437927)",999
320,0,4,"('볼륨', 0.37494033575057983)",999
321,0,4,"('지시', 0.3712679147720337)",999
322,0,4,"('재생', 0.36877012252807617)",999
323,0,4,"('예', 0.36682015657424927)",999
324,0,4,"('동작', 0.362019419670105)",999
325,0,4,"('정지', 0.36189883947372437)",999
326,0,4,"('작동', 0.3570083975791931)",999
327,0,4,"('제어', 0.3508644104003906)",999
328,0,4,"('설정', 0.35082700848579407)",999
329,0,4,"('반응', 0.35081183910369873)",999
330,0,4,"('아리야', 0.5032870769500732)",999
331,0,4,"('아리아', 0.4750906825065613)",999
332,0,4,"('크리스탈', 0.44972166419029236)",999
333,0,4,"('레베카', 0.43632328510284424)",999
334,0,4,"('팅커벨', 0.42458903789520264)",999
335,0,4,"('신', 0.4163195490837097)",999
336,0,4,"('자기', 0.39478880167007446)",999
337,0,4,"('엄마', 0.3947029709815979)",999
338,0,4,"('기계', 0.38632261753082275)",999
339,0,4,"('출근', 0.3810388445854187)",999
340,0,4,"('애', 0.3701430559158325)",999
341,0,4,"('밤', 0.36745598912239075)",999
342,0,4,"('건지', 0.3627733886241913)",999
343,0,4,"('꿈', 0.36014482378959656)",999
344,0,4,"('이름', 0.3539460003376007)",999
345,0,4,"('머신', 0.3493250012397766)",999
346,0,4,"('남편', 0.34881818294525146)",999
347,0,4,"('콩', 0.3410913348197937)",999
348,0,4,"('파도', 0.33194589614868164)",999
349,0,4,"('목소리', 0.32945096492767334)",999
350,0,4,"('혼자', 0.32737845182418823)",999
351,0,4,"('뽀로로', 0.3255857825279236)",999
352,0,4,"('아기', 0.3247626721858978)",999
353,0,4,"('오전', 0.3227025866508484)",999
354,0,4,"('클', 0.3220048248767853)",999
355,0,4,"('공짜', 0.3217606544494629)",999
